Id,SalePrice
1461,128395.741429097
1462,158130.12617383938
1463,166112.12953998096
1464,187618.28688876546
1465,209051.87041750798
1466,181017.09460153972
1467,165953.94775768244
1468,179094.1775272354
1469,182244.44596985547
1470,118882.25408558703
1471,191718.11295648306
1472,93922.35956105363
1473,96704.60802528448
1474,154253.80110278184
1475,145775.53077085424
1476,403353.95798216807
1477,252133.53419648422
1478,322824.5358501611
1479,288912.2385587061
1480,441384.1392676534
1481,304000.57735658163
1482,209941.98878208076
1483,180189.31808949827
1484,174836.17448030258
1485,168135.73337924978
1486,201016.47087399746
1487,383822.63054824807
1488,247547.06665116237
1489,201263.58589405922
1490,183178.04961923108
1491,186379.6127286396
1492,111291.07109175934
1493,167084.34817461192
1494,296954.6311178774
1495,288611.83335468895
1496,212716.01498718894
1497,197299.8079472369
1498,150665.68089704652
1499,149975.25779192615
1500,155501.5875433484
1501,171338.53293675688
1502,155011.73090603633
1503,271299.6154026613
1504,232253.84793800756
1505,219722.39388754565
1506,191899.57797116166
1507,219974.04821888363
1508,197682.66299391596
1509,169051.5222217082
1510,148333.36594351684
1511,154000.2946377707
1512,167266.62738793317
1513,159739.14194459363
1514,126913.30480955685
1515,167750.36948623508
1516,149772.3805443988
1517,148902.22191236904
1518,135893.40783897782
1519,216382.35339399392
1520,137123.41373571416
1521,149312.7748633166
1522,164257.17163146238
1523,123300.36678114046
1524,129510.00950847798
1525,127776.51525702007
1526,120145.55951579349
1527,90107.79805434728
1528,120219.1706301017
1529,149309.53027911283
1530,155208.0733806193
1531,112223.79826532894
1532,100679.70032881535
1533,156144.19151527615
1534,115153.93496521888
1535,133549.6537621536
1536,113802.98601126563
1537,70751.47413531163
1538,175687.61913370132
1539,204713.4028986066
1540,125141.51204231761
1541,147815.52002550586
1542,146925.89415128727
1543,210135.73295070886
1544,75439.07262548673
1545,90975.12281457275
1546,120201.52414709449
1547,126219.33122621299
1548,134527.8304551921
1549,107187.72927889608
1550,145023.51884266004
1551,114983.44884231126
1552,120946.17672509466
1553,131075.90749581959
1554,115036.6804295431
1555,165570.05823275383
1556,111675.83325282278
1557,118594.56447611089
1558,92866.07413204807
1559,116278.52994927691
1560,130573.78035835184
1561,152320.9163320933
1562,114959.2677128499
1563,110216.36380037098
1564,161986.868356071
1565,149375.16782937155
1566,186477.0421569088
1567,88132.31031296992
1568,215082.36767985165
1569,128054.19423523136
1570,119256.66758297007
1571,119588.62433017617
1572,136862.57360840106
1573,224286.52833565866
1574,158235.3656328633
1575,200125.088208585
1576,206887.80232260854
1577,197778.26102912717
1578,149171.1996499333
1579,138944.1466475037
1580,189399.5178513165
1581,140816.1844175204
1582,122376.99954129805
1583,336217.0589715306
1584,239398.11922428024
1585,138511.40931330487
1586,72807.05750057734
1587,96631.85530140335
1588,148551.95659637867
1589,107048.30365802394
1590,136488.701503228
1591,110991.68690749978
1592,114430.68232563302
1593,110892.74151266852
1594,130341.63249180469
1595,133654.05174225467
1596,251196.17001299397
1597,147693.0343935626
1598,170991.33555148996
1599,203494.4449548959
1600,199768.55297284602
1601,57492.195182540396
1602,110923.03744958829
1603,88819.39312738291
1604,255741.396211571
1605,256671.32454674915
1606,173058.22873083316
1607,171583.21896595368
1608,202658.46242504191
1609,193007.06373894302
1610,156096.12602825134
1611,155019.392337593
1612,178621.50168377513
1613,171394.7945345049
1614,118680.15455112205
1615,82036.37347512225
1616,83609.59603463553
1617,83362.80199816712
1618,120922.40841183321
1619,135491.53526611673
1620,169320.8937284365
1621,140552.6623291686
1622,156350.3772644864
1623,266409.8672501912
1624,198642.87362377904
1625,123798.64694887844
1626,167575.65405772044
1627,182127.92584386963
1628,252129.31667344473
1629,168433.2117423143
1630,333926.5738122545
1631,230343.28758158712
1632,251999.39751332015
1633,166381.6941378707
1634,180215.36648838472
1635,172612.874142186
1636,166169.6058249663
1637,168364.77118069393
1638,217726.71089894508
1639,181418.94075551437
1640,252947.44404507853
1641,181540.75774411205
1642,227652.25511406834
1643,241849.97617576597
1644,225802.7099570301
1645,179730.050050647
1646,151608.92080656986
1647,165261.9560893417
1648,152459.0154653404
1649,137886.46412755427
1650,110423.38699086037
1651,113860.05739709397
1652,91500.82573720349
1653,96719.96686608484
1654,155089.4644619782
1655,156597.05610959127
1656,147994.177005925
1657,154390.9570051825
1658,151107.53765541667
1659,145426.34597210248
1660,138258.25681705258
1661,419510.03922399855
1662,412829.3078270524
1663,383044.6041296923
1664,469883.4664736784
1665,339132.87692166993
1666,255892.8158114116
1667,322946.44553183095
1668,348133.25337235857
1669,286131.96786735905
1670,353375.3297151718
1671,248950.0532874223
1672,462432.655211257
1673,298410.78161655494
1674,249083.1319249536
1675,186691.92895516977
1676,191862.2518230444
1677,203413.41473170175
1678,477224.4940076099
1679,326474.5343791287
1680,339085.79488014756
1681,262975.11705858645
1682,282103.47567426815
1683,189289.40908079516
1684,176625.3554551157
1685,175722.18411757934
1686,167833.16473913248
1687,168135.73337924978
1688,189343.6587910315
1689,189045.33089957843
1690,184048.67779341398
1691,170895.64005052997
1692,243361.42366061645
1693,166889.7722442429
1694,180863.93776225037
1695,169199.09436231232
1696,261813.27210768047
1697,174167.45089475368
1698,336723.89894452365
1699,343280.8414321515
1700,243391.8926275018
1701,265384.6734305438
1702,261363.34306614366
1703,267954.0539332691
1704,279817.51767941966
1705,245866.78365764144
1706,448063.2756872808
1707,222099.50716124152
1708,212867.1106003199
1709,296542.6663984435
1710,227389.27922249696
1711,242248.69661921693
1712,280343.8889324722
1713,248138.8412108348
1714,220683.56108673773
1715,202718.93331114907
1716,189509.07012648575
1717,178013.47458596856
1718,143630.47799449204
1719,203688.65790203505
1720,246862.78347411077
1721,180466.5613654964
1722,138304.57071574917
1723,155635.59088329112
1724,214826.24995280776
1725,230204.88477413025
1726,188970.30827215046
1727,172950.2662010473
1728,185607.45501295163
1729,162145.35845717898
1730,153412.05828272214
1731,126750.89135286036
1732,112255.1735409629
1733,106173.6417431629
1734,129438.485086705
1735,133112.83096100943
1736,127048.32675616794
1737,328742.33399615146
1738,215682.19950173658
1739,298316.2624110176
1740,181689.45635284993
1741,180812.55615266587
1742,170560.99343028376
1743,174926.02683512858
1744,290474.49650458776
1745,257321.8925347068
1746,242685.07694836755
1747,228715.2955667459
1748,207008.99030054142
1749,158362.19563972193
1750,130212.63266183362
1751,232947.16563824372
1752,119478.72292477351
1753,165544.7848902795
1754,214002.01756816485
1755,158986.88953144493
1756,115508.9179661063
1757,124019.22338933001
1758,139378.78687969327
1759,161517.22220048698
1760,160018.13094200284
1761,136167.05365166612
1762,173200.6217878419
1763,162944.81549532368
1764,131092.85335248205
1765,182760.09277322245
1766,168704.193576773
1767,188313.63724187075
1768,137046.6325073986
1769,174697.4240346518
1770,137194.49877903232
1771,120666.61899716624
1772,143685.6828745973
1773,136268.95393372237
1774,141205.22421076978
1775,136881.04860547715
1776,117209.09079335528
1777,113856.64534246341
1778,134862.72604145404
1779,117532.58091904466
1780,166840.70728793202
1781,134572.63931901334
1782,99613.5077151648
1783,133467.0057726499
1784,83563.78159852771
1785,111902.24230768096
1786,135932.74304945525
1787,159433.35778814426
1788,59645.53691841374
1789,108938.82460444781
1790,68037.06947708165
1791,180626.53211117373
1792,155220.29884494166
1793,146538.73409183286
1794,136690.75814053422
1795,143423.6119016746
1796,113515.53984562485
1797,124178.53410628768
1798,132025.9680751987
1799,111756.07560648178
1800,125039.72519447248
1801,126178.95429208277
1802,147485.89756236676
1803,157536.3700406878
1804,137947.49371721965
1805,136820.44997925323
1806,112637.64379524118
1807,131055.33588550959
1808,113251.11340444785
1809,113005.87902319625
1810,134437.64945387593
1811,108809.8279538824
1812,115881.930058476
1813,119305.36320734255
1814,95536.61577374634
1815,64640.447925473665
1816,92902.9489544196
1817,120769.3892953556
1818,147460.3941420334
1819,112884.04022753371
1820,74767.00677491537
1821,127203.00940104957
1822,154201.17925998766
1823,51898.003083326774
1824,130448.32270719139
1825,132260.97000314144
1826,100933.99805612306
1827,104783.7388150552
1828,136033.0824852239
1829,115643.80685348438
1830,155024.24280498695
1831,164262.83160883916
1832,135394.30771985554
1833,146395.07762269946
1834,140004.9400653143
1835,146336.87471350457
1836,165488.271656697
1837,83998.13049325348
1838,125641.96435925202
1839,78341.19449695069
1840,159039.68864304727
1841,147604.8777402446
1842,94002.29050548906
1843,132739.68947159877
1844,121904.90068991233
1845,147347.75408843908
1846,148673.63933805577
1847,155348.8425363326
1848,62912.67630714744
1849,126725.21776225198
1850,131127.89388202503
1851,138637.26721961587
1852,131712.7769248016
1853,136865.08451755773
1854,174571.04428375358
1855,153063.90418758147
1856,226433.57626438612
1857,132613.6696869152
1858,143184.99746687987
1859,120129.01348918008
1860,155574.8918986812
1861,119676.47455185585
1862,267135.73449864954
1863,263748.3868715337
1864,263748.3868715337
1865,315488.66814671754
1866,320550.33008320787
1867,242004.55525624592
1868,261266.35733681155
1869,195868.67537409012
1870,224713.62299854954
1871,243781.77772100916
1872,169529.59233036404
1873,241765.80958742785
1874,138044.79991990176
1875,199813.6376037562
1876,193079.4968951771
1877,195460.7479576754
1878,205938.4290340493
1879,130093.88925092107
1880,134161.91740368903
1881,224126.35159682733
1882,247678.21474254297
1883,200102.84226385492
1884,227365.3553139614
1885,218251.64368416887
1886,247499.32480437824
1887,194791.79123633116
1888,254890.43898703868
1889,164247.75180894733
1890,128940.93743799461
1891,138532.84353525823
1892,110251.89524357936
1893,128676.79589212895
1894,130022.20095396518
1895,143736.05931266243
1896,118428.75959595387
1897,116098.14826214532
1898,94197.36840304993
1899,135873.24844697272
1900,152220.88183866974
1901,154676.0961124176
1902,155251.24451888268
1903,233604.57098833102
1904,138491.7956138539
1905,184103.88672177363
1906,152732.46231441476
1907,189806.2454198365
1908,115717.24789123375
1909,132656.81595899968
1910,130638.90049498534
1911,187521.07029852754
1912,270096.8089598123
1913,135141.15090024745
1914,60245.01760325556
1915,319170.4991144974
1916,61158.87223666568
1917,248223.37840806218
1918,130505.45970130326
1919,153161.86994187406
1920,171215.9685091547
1921,390988.1478242538
1922,330260.8538805126
1923,208549.7368826464
1924,218204.2188218387
1925,230043.21999246956
1926,375383.0999974892
1927,140584.12813835734
1928,156061.81468894205
1929,122923.4074710784
1930,133801.91000397506
1931,138879.35923779212
1932,134440.79367496833
1933,170274.6163008001
1934,180965.6165769469
1935,175420.2241128411
1936,183906.72951279848
1937,180497.2329023336
1938,169850.25508024552
1939,246401.65788439495
1940,209051.87041750798
1941,182065.6213714582
1942,186644.3403302335
1943,198712.13856758852
1944,315507.80335102224
1945,353312.14016929077
1946,160761.0020127488
1947,315813.78897170356
1948,169964.80967201912
1949,243864.5552212863
1950,176559.54795545738
1951,255749.14632192347
1952,250701.54693557808
1953,167319.48975179187
1954,207030.83109190548
1955,133176.3491355136
1956,298029.691796165
1957,166683.57725074922
1958,297992.9637516846
1959,143265.83059696562
1960,118688.71975740779
1961,127370.41878115317
1962,91500.82573720349
1963,97067.26096576099
1964,117147.11528272944
1965,152684.4911320877
1966,150286.90124658763
1967,246895.55731854375
1968,334191.90949654975
1969,361267.035792291
1970,442456.9286590976
1971,421916.24603765353
1972,375478.57523301325
1973,261072.57239506647
1974,309895.5087428877
1975,439857.66251085064
1976,249755.15473272806
1977,323076.4955237832
1978,342313.44357096014
1979,362257.5100549383
1980,192657.92118785979
1981,344313.89169253997
1982,225885.05089210096
1983,225885.05089210096
1984,168144.24274785855
1985,190216.06415761786
1986,200183.11921630174
1987,178591.00554579138
1988,180916.0574941044
1989,185552.53456538997
1990,219507.85162119652
1991,206070.84207249418
1992,215320.7066142788
1993,172629.42074040917
1994,240597.55871259913
1995,180780.1169073563
1996,253019.18287388817
1997,342159.0455837591
1998,360553.5828355513
1999,252802.7753023915
2000,313614.2598526497
2001,253790.63746253346
2002,227944.61446249776
2003,262896.0294484439
2004,257943.66392894753
2005,217053.66712026438
2006,225640.00221475775
2007,275891.8207812449
2008,190721.53726639829
2009,192032.59548200367
2010,184907.07298244364
2011,145654.0115361797
2012,179775.51195934383
2013,183741.2308047437
2014,191549.3003436706
2015,188193.86652856285
2016,192282.5180962485
2017,200093.1380480547
2018,128704.05269244347
2019,110450.48130809607
2020,113546.29589159871
2021,105589.70676492246
2022,164556.08347340985
2023,155847.70890299903
2024,216545.4482248205
2025,376843.40536546265
2026,183862.72219792724
2027,153793.5247558098
2028,155403.00424328906
2029,171083.61748913294
2030,281664.13014798413
2031,231575.8948424433
2032,266552.77629340795
2033,271403.36273400637
2034,162208.92896226665
2035,202733.20374366222
2036,182179.27530377664
2037,183185.56269532215
2038,359647.1506550191
2039,188479.75944036996
2040,406583.31001632236
2041,256687.824511149
2042,211752.0301142147
2043,167678.03116356157
2044,183818.82321987656
2045,222700.54002561595
2046,137868.37200496913
2047,151254.41054463558
2048,131122.7459113703
2049,142559.2995613184
