Id,SalePrice
1461,129639.4668129385
1462,155234.59882718496
1463,169722.79612442243
1464,187484.86683810677
1465,210292.52085147137
1466,180587.41912366627
1467,165752.80080065218
1468,178295.96387822373
1469,181554.31707350945
1470,118067.06719978231
1471,186394.57150789647
1472,92032.14824533039
1473,94790.08411872528
1474,150718.17173038775
1475,145163.53382563088
1476,424904.96991506417
1477,257583.59157107913
1478,317497.88828325685
1479,289216.914916979
1480,434134.24864978594
1481,314637.0226240625
1482,210945.6827739547
1483,178927.378653747
1484,171584.98470265328
1485,165936.2988244302
1486,200186.90964669135
1487,381949.6563702677
1488,251645.6457641913
1489,199482.04087995843
1490,187853.2682254805
1491,186117.89205749534
1492,108460.58977176977
1493,165709.63633711683
1494,292749.3733770589
1495,284374.69081415684
1496,214694.6190176316
1497,198943.07949084588
1498,150905.7696187388
1499,150982.50717436147
1500,157337.83973472158
1501,171433.96484322185
1502,156571.83836595167
1503,274622.92901090585
1504,232870.5612776356
1505,216173.84946082404
1506,193240.57107726583
1507,218595.00534171076
1508,195931.14711153333
1509,167397.9846653448
1510,148105.23694646722
1511,151543.5882139617
1512,161516.90719095033
1513,161640.60041901266
1514,135704.53775993467
1515,161147.7037871907
1516,152428.1845559234
1517,148767.06237482186
1518,136309.48446045752
1519,215130.33156231957
1520,138785.18210267808
1521,147723.86484246165
1522,162813.30212134542
1523,119289.14274540784
1524,125721.08337566556
1525,129261.4039125208
1526,121765.61019595955
1527,91430.34348705191
1528,120867.0161347066
1529,148425.84770605745
1530,156683.3229784698
1531,107090.9062133004
1532,102772.79605003998
1533,153162.13842851555
1534,115051.82374665067
1535,135583.90294024337
1536,114410.8825336471
1537,66592.91546774037
1538,178286.58052905748
1539,213025.25435504268
1540,128918.0994077428
1541,156638.83586233956
1542,145607.67240430627
1543,229706.61195517302
1544,74650.6721271944
1545,97915.73000319186
1546,123638.34459408636
1547,125039.81747177191
1548,133783.97186736888
1549,105286.28540868343
1550,144299.8723195857
1551,115814.95398025995
1552,120844.93647933834
1553,131844.08344843515
1554,112930.46715415349
1555,168630.3176824665
1556,109116.73297766723
1557,126282.15517255725
1558,96171.14890399248
1559,112147.52458612775
1560,132328.1978182497
1561,143285.1541115984
1562,114056.99268995077
1563,110425.57622921203
1564,161020.79542897656
1565,148144.51881066777
1566,173551.90987259638
1567,81388.69941715481
1568,221156.47508238343
1569,121237.45988868222
1570,120618.60854152759
1571,118517.27990996803
1572,136156.95868669715
1573,224102.53710501935
1574,158052.68142155695
1575,198691.709575139
1576,202287.45679457244
1577,200783.88206124565
1578,148563.5364037507
1579,140269.45721159168
1580,192010.02491788683
1581,137432.29230291027
1582,123375.98606058143
1583,328328.6634071661
1584,237272.52205532222
1585,137964.07377499508
1586,71551.94210850212
1587,97286.77713515787
1588,147862.12146355942
1589,104119.92103013149
1590,142069.47276075277
1591,111297.16589389116
1592,116339.76330556741
1593,112149.30922161574
1594,119914.44001272664
1595,136407.08971761746
1596,252810.38982530017
1597,151033.55457526149
1598,170481.10125405254
1599,196285.09378290907
1600,191495.2135665097
1601,58210.24071708608
1602,109574.95171249437
1603,84075.55447915757
1604,262319.1656583178
1605,249959.8339280379
1606,172090.11741089512
1607,168282.94474699706
1608,203281.45205018707
1609,195495.38247072455
1610,151530.1926486975
1611,150282.84359891803
1612,179972.08000329556
1613,169988.95961236322
1614,119183.12237052896
1615,81814.74440845283
1616,84506.57294511273
1617,83959.65798988105
1618,122482.91422719046
1619,134054.04115151783
1620,167672.50204911985
1621,139817.05663491323
1622,155125.65141206371
1623,260925.6628933754
1624,197544.80310181106
1625,127414.2587028024
1626,165660.2196836373
1627,182989.46277653897
1628,254080.95021125814
1629,165510.5241006776
1630,342506.4727078746
1631,243117.2847619861
1632,250291.56188799918
1633,165060.28901316714
1634,179725.62278013627
1635,171234.82794013523
1636,167296.6932616138
1637,178508.4883006519
1638,219435.61808508408
1639,182965.5665907181
1640,254080.89590377736
1641,182053.11683115378
1642,230870.22465806763
1643,239680.81029591936
1644,225847.01356411967
1645,174515.66019374697
1646,151182.5296909076
1647,167570.83913953576
1648,152146.05323221767
1649,138964.91976438166
1650,109197.17596980324
1651,115588.46820126208
1652,91941.07805679069
1653,95937.95927694553
1654,152158.7930871466
1655,157113.73875905978
