Id,SalePrice
1461,116547.4573042675
1462,143358.88721163824
1463,168325.15118726017
1464,192806.73084629353
1465,184076.7277145227
1466,173923.30546620605
1467,179274.89160809328
1468,164394.08092021628
1469,209262.91156998413
1470,115019.74541275334
1471,181059.55548945005
1472,88566.73099309386
1473,78561.36307183263
1474,141978.53092893478
1475,99312.46618892105
1476,359948.9792011506
1477,222353.76003577295
1478,307447.8309361334
1479,301108.149348547
1480,442314.51869787474
1481,300926.10798981215
1482,200889.555193301
1483,178054.7319668727
1484,172949.31604956815
1485,195022.92375499193
1486,207820.91357908887
1487,314871.66018835467
1488,229563.23603970447
1489,184180.20807415276
1490,254330.12390448863
1491,210993.69451403123
1492,104398.31160024612
1493,210306.24925600894
1494,262519.5599758838
1495,259805.6932412902
1496,262070.70990176362
1497,176223.68345167703
1498,169023.3027793041
1499,162680.32273331907
1500,155818.27171896462
1501,179064.07123505353
1502,149236.83755589393
1503,277371.22534131305
1504,240057.14680922622
1505,221067.47638817385
1506,188099.75153764407
1507,243711.6554301785
1508,196089.69505305914
1509,156007.23945165865
1510,138193.36995160827
1511,140055.4796119652
1512,173874.66092155498
1513,153812.05084063555
1514,140934.05255645112
1515,213142.0338540183
1516,164469.9600323016
1517,175103.6918921405
1518,124950.93269696954
1519,211732.97358084045
1520,117659.03276713821
1521,121930.11733136921
1522,186978.11719323497
1523,101821.28019191518
1524,120366.68027123825
1525,107544.02351953209
1526,106964.88436396356
1527,97428.52065969474
1528,146618.9100301675
1529,137231.86405260942
1530,234280.9080431306
1531,133260.32930125587
1532,98628.08305325045
1533,138955.86035368106
1534,122762.86180020779
1535,146625.65708421703
1536,103023.77744376622
1537,36094.04390360786
1538,175229.53063829473
1539,208450.0593943599
1540,135855.64843246376
1541,141531.9165704367
1542,132889.96141582573
1543,175817.6600711292
1544,81439.86306543338
1545,120442.22084137794
1546,137385.18432334132
1547,144146.38091411494
1548,132265.4165047536
1549,104259.41108737767
1550,135358.67965526556
1551,111932.6934387543
1552,147435.35334468243
1553,156066.17410001534
1554,114277.07222613832
1555,164535.07623880645
1556,79917.52372034083
1557,108651.98032105336
1558,91202.86659531563
1559,62044.85116287545
1560,141303.70915164196
1561,126604.23268280947
1562,130937.02102545984
1563,116081.27290669727
1564,151543.46767066402
1565,145591.01512818807
1566,254034.47765977634
1567,78538.63560135389
1568,239433.12846951548
1569,129698.15728487726
1570,143315.59802566448
1571,86469.6059338201
1572,146164.45543630188
1573,253118.6951875912
1574,140995.82857246086
1575,259818.1930585392
1576,253107.79431285668
1577,185672.88640963208
1578,147747.98746242168
1579,125335.07412876327
1580,192733.604961923
1581,149390.27668072446
1582,133695.4520709754
1583,270473.96496624383
1584,228782.71622356083
1585,145330.34139401477
1586,72011.76099569772
1587,103968.68477217035
1588,179717.57262163612
1589,112309.65689969865
1590,131919.4899609284
1591,86924.38080638683
1592,132435.92334788028
1593,136505.33809628105
1594,144018.0981353124
1595,105195.82962224985
1596,217372.21991684166
1597,169913.8339092996
1598,182984.93681849897
1599,203097.5113955492
1600,184426.0451978051
1601,34511.35050881813
1602,120709.4623628459
1603,54362.29340663661
1604,281885.75819599925
1605,247112.48971191977
1606,157232.6496364357
1607,165305.92926143244
1608,215958.1338273859
1609,182947.39379274135
1610,149705.94186828742
1611,133466.1983496231
1612,201026.03011027753
1613,168159.23773138053
1614,143551.20461957768
1615,70057.61940513719
1616,53413.49029064567
1617,74927.2060262183
1618,113677.03973322712
1619,154374.82681712674
1620,176624.89411528825
1621,131118.10988216675
1622,153601.217803891
1623,269218.8221025097
1624,210032.84504848596
1625,105814.52122925047
1626,175333.66439903207
1627,185941.6209096233
1628,288337.37721683853
1629,175929.2755045354
1630,321713.04078967765
1631,185150.78292306364
1632,208818.11298274473
